COLLEGE,INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,LEAVE
0,53898,77,88,446016,282,4,2,0,4,0,1
1,104000,48,0,872081,557,3,12,0,1,3,0
1,104000,48,0,849698,557,3,12,0,1,3,0
1,78898,32,14,959400,857,5,6,25,2,4,1
1,78898,32,14,934775,857,5,6,25,2,4,1
1,91199,0,0,729325,380,1,12,0,3,4,1
1,91199,0,0,710606,380,1,12,0,3,4,1
1,120442,44,17,969214,418,4,4,0,0,0,0
1,120442,44,17,944337,418,4,4,0,0,0,0
1,137975,79,62,600306,355,3,13,100,0,0,0
1,137975,79,62,584899,355,3,13,100,0,0,0
0,123948,0,68,759559,724,1,2,0,1,1,1
0,123948,0,68,740064,724,1,2,0,1,1,1
1,109604,92,21,276754,249,3,4,100,4,3,1
1,109604,92,21,269651,249,3,4,100,4,3,1
1,147695,219,0,488315,826,24,12,50,4,3,0
1,147695,219,0,475782,826,24,12,50,4,3,0
1,56827,225,14,823229,300,21,5,100,4,1,1
1,56827,225,14,802100,300,21,5,100,4,1,1
1,24982,81,52,693464,188,5,2,0,0,0,0
1,24982,81,52,675665,188,5,2,0,0,0,0
1,44386,47,16,650222,147,3,6,100,0,1,1
1,44386,47,16,633533,147,3,6,100,0,1,1
1,52327,155,51,464483,340,20,2,0,3,0,0
1,52327,155,51,452562,340,20,2,0,3,0,0
0,31618,80,54,772812,179,4,1,0,1,1,1
0,31618,80,54,752977,179,4,1,0,1,1,1
0,112708,49,0,189716,896,5,10,0,0,1,1
0,112708,49,0,184847,896,5,10,0,0,1,1
0,35603,186,0,251271,216,11,10,50,1,0,1
0,35603,186,0,244822,216,11,10,50,1,0,1
1,135751,47,0,644068,749,5,14,0,1,1,1
1,135751,47,0,627537,749,5,14,0,1,1,1
0,23029,0,45,586507,194,0,2,100,2,4,1
0,23029,0,45,571454,194,0,2,100,2,4,1
1,59191,0,28,201745,410,1,2,0,1,0,1
1,59191,0,28,196566,410,1,2,0,1,0,1
1,40726,90,28,217395,148,4,6,0,4,3,1
1,40726,90,28,211816,148,4,6,0,4,3,1
1,72182,0,0,495703,309,0,15,50,3,0,0
1,72182,0,0,482980,309,0,15,50,3,0,0
1,37683,0,0,513264,207,0,4,100,3,1,0
1,37683,0,0,500091,207,0,4,100,3,1,0
1,25373,259,51,313803,406,21,2,100,0,0,0
1,25373,259,51,305748,406,21,2,100,0,0,0
1,72390,0,56,201964,323,0,2,100,0,4,1
1,72390,0,56,196781,323,0,2,100,0,4,1
1,87642,59,10,267530,287,4,4,50,0,0,0
1,87642,59,10,260663,287,4,4,50,0,0,0
1,126312,57,88,159079,833,5,2,25,4,4,1
1,126312,57,88,154996,833,5,2,25,4,4,1
0,28201,0,23,291144,184,0,6,50,1,0,1
0,28201,0,23,283671,184,0,6,50,1,0,1
1,30941,0,31,239238,141,1,1,0,0,0,1
1,30941,0,31,233097,141,1,1,0,0,0,1
1,118614,73,6,520198,365,3,5,100,1,3,1
1,118614,73,6,506847,365,3,5,100,1,3,1
0,22390,230,9,492446,173,29,6,0,1,0,0
0,22390,230,9,479807,173,29,6,0,1,0,0
0,63662,222,75,202652,356,22,1,25,4,1,0
0,63662,222,75,197451,356,22,1,25,4,1,0
1,60111,62,38,576111,274,3,2,50,1,0,0
1,60111,62,38,561324,274,3,2,50,1,0,0
0,144475,0,23,813904,583,1,6,100,4,3,1
0,144475,0,23,793015,583,1,6,100,4,3,1
0,29252,44,35,219845,163,4,1,0,1,3,0
0,29252,44,35,214202,163,4,1,0,1,3,0
1,48655,0,49,473751,140,21,2,0,4,0,1
1,48655,0,49,461592,140,21,2,0,4,0,1
0,127989,42,0,782962,851,3,14,0,4,1,1
0,127989,42,0,762867,851,3,14,0,4,1,1
0,39176,49,0,210001,234,4,11,0,1,0,1
0,39176,49,0,204612,234,4,11,0,1,0,1
1,43043,0,18,215692,232,0,5,25,1,1,1
1,43043,0,18,210155,232,0,5,25,1,1,1
0,45805,227,15,723085,237,17,4,25,1,0,1
0,45805,227,15,704526,237,17,4,25,1,0,1
1,77029,195,30,926121,367,0,2,25,1,4,1
1,77029,195,30,902350,367,0,2,25,1,4,1
0,26334,211,0,250783,160,24,11,25,1,4,1
0,26334,211,0,244346,160,24,11,25,1,4,1
0,40571,159,21,169651,145,13,5,100,1,1,0
0,40571,159,21,165296,145,13,5,100,1,1,0
1,24559,192,0,297151,559,25,11,100,1,1,0
1,24559,192,0,289524,559,25,11,100,1,1,0
0,84244,65,0,298973,390,23,14,100,1,1,1
0,84244,65,0,291300,390,23,14,100,1,1,1
1,84968,216,84,575031,296,15,1,100,1,0,0
1,84968,216,84,560272,296,15,1,100,1,0,0
1,143448,66,0,844982,663,3,14,50,1,4,0
1,143448,66,0,823295,663,3,14,50,1,4,0
0,24374,249,30,698386,168,0,1,100,1,2,1
0,24374,249,30,680461,168,0,1,100,1,2,1
1,125172,0,22,748032,691,3,4,0,4,0,1
1,125172,0,22,728833,691,3,4,0,4,0,1
0,58831,0,0,1011334,324,0,12,0,3,4,1
0,58831,0,0,985377,324,0,12,0,3,4,1
1,37493,77,0,277984,201,4,13,25,1,0,1
1,37493,77,0,270849,201,4,13,25,1,0,1
0,109408,62,0,290160,727,4,10,100,1,3,0
0,109408,62,0,282713,727,4,10,100,1,3,0
1,156208,0,81,510139,442,0,1,25,4,3,0
1,156208,0,81,497046,442,0,1,25,4,3,0
1,109312,0,7,466357,839,1,14,0,1,3,1
1,109312,0,7,454388,839,1,14,0,1,3,1
1,44369,0,19,165141,206,0,6,100,1,3,1
1,44369,0,19,160902,206,0,6,100,1,3,1
1,41058,0,0,229807,134,1,9,25,0,0,1
1,41058,0,0,223908,134,1,9,25,0,0,1
0,156274,240,0,337631,691,27,11,0,1,1,1
0,156274,240,0,328966,691,27,11,0,1,1,1
0,21499,244,0,282179,138,27,13,0,4,2,0
0,21499,244,0,274936,138,27,13,0,4,2,0
1,117869,192,80,529558,873,28,1,100,4,0,0
1,117869,192,80,515967,873,28,1,100,4,0,0
0,23592,196,0,409737,193,3,15,0,1,0,1
0,23592,196,0,399220,193,3,15,0,1,0,1
0,95650,60,0,657543,318,4,14,25,1,3,1
0,95650,60,0,640666,318,4,14,25,1,3,1
0,136744,80,67,839901,830,5,2,100,4,0,1
0,136744,80,67,818344,830,5,2,100,4,0,1
1,53507,63,0,1008177,287,15,14,0,0,3,1
1,53507,63,0,982300,287,15,14,0,0,3,1
1,82478,0,25,226359,293,1,2,25,0,1,0
1,82478,0,25,220550,293,1,2,25,0,1,0
1,60587,29,51,418313,288,3,2,50,4,0,0
1,60587,29,51,407576,288,3,2,50,4,0,0
0,103667,298,76,158237,579,18,2,25,0,3,0
0,103667,298,76,154176,579,18,2,25,0,3,0
0,29867,212,64,837436,226,24,1,0,1,0,1
0,29867,212,64,815943,226,24,1,0,1,0,1
0,58979,0,29,626697,346,1,1,100,4,0,1
0,58979,0,29,610612,346,1,1,100,4,0,1
1,31394,58,0,255417,204,5,2,0,1,0,0
1,31394,58,0,248862,204,5,2,0,1,0,0
1,31496,150,16,704679,220,13,1,100,3,3,1
1,31496,150,16,686592,220,13,1,100,3,3,1
1,101813,258,0,852596,648,23,9,0,4,0,0
1,101813,258,0,830713,648,23,9,0,4,0,0
0,125862,154,0,281352,461,28,10,0,1,4,0
0,125862,154,0,274131,461,28,10,0,1,4,0
1,40047,65,24,299046,235,15,4,25,0,3,0
1,40047,65,24,291371,235,15,4,25,0,3,0
0,137647,0,64,283921,385,1,2,25,1,4,0
0,137647,0,64,276634,385,1,2,25,1,4,0
0,134241,60,60,435564,440,4,2,0,0,3,0
0,134241,60,60,424385,440,4,2,0,0,3,0
0,115579,59,69,952091,454,28,1,100,0,0,0
0,115579,59,69,927654,454,28,1,100,0,0,0
1,119872,213,0,495740,465,13,13,25,0,0,0
1,119872,213,0,483017,465,13,13,25,0,0,0
1,83557,0,0,665529,323,0,1,0,3,0,1
1,83557,0,0,648448,323,0,1,0,3,0,1
1,29941,82,0,342225,190,0,10,100,4,0,0
1,29941,82,0,333442,190,0,10,100,4,0,0
0,38856,0,0,237315,361,1,14,0,4,4,0
0,38856,0,0,231224,361,1,14,0,4,4,0
0,100790,67,13,571414,644,19,4,0,0,3,1
0,100790,67,13,556747,644,19,4,0,0,3,1
1,95618,57,88,275177,371,4,2,0,1,3,1
1,95618,57,88,268114,371,4,2,0,1,3,1
1,64008,0,79,188248,591,0,1,0,4,2,1
1,64008,0,79,183417,591,0,1,0,4,2,1
0,34897,57,85,729124,144,5,2,0,1,3,1
0,34897,57,85,710411,144,5,2,0,1,3,1
0,47557,214,15,694072,236,25,4,100,1,3,1
0,47557,214,15,676257,236,25,4,100,1,3,1
0,39619,0,12,277200,158,1,5,50,0,1,1
0,39619,0,12,270085,158,1,5,50,0,1,1
1,91154,0,8,616640,253,1,5,25,2,0,1
1,91154,0,8,600813,253,1,5,25,2,0,1
1,38514,0,0,246102,167,0,12,25,4,0,0
1,38514,0,0,239785,167,0,12,25,4,0,0
0,28240,0,17,523437,425,0,5,75,1,3,1
0,28240,0,17,510002,425,0,5,75,1,3,1
0,21361,0,0,713326,336,0,8,0,1,0,1
0,21361,0,0,695017,336,0,8,0,1,0,1
0,20090,56,51,214353,202,5,2,0,4,4,0
0,20090,56,51,208852,202,5,2,0,4,4,0
1,31963,149,18,160301,243,11,9,0,1,0,0
1,31963,149,18,156186,243,11,9,0,1,0,0
0,142274,214,61,867178,584,13,1,100,0,1,1
0,142274,214,61,844921,584,13,1,100,0,1,1
0,130374,151,30,630903,651,23,1,100,4,0,0
0,130374,151,30,614710,651,23,1,100,4,0,0
0,143095,238,19,163429,536,15,4,0,3,0,0
0,143095,238,19,159234,536,15,4,0,3,0,0
1,41204,63,59,227047,225,0,2,50,4,0,0
1,41204,63,59,221220,225,0,2,50,4,0,0
0,130956,225,0,535964,818,10,11,25,0,0,0
0,130956,225,0,522207,818,10,11,25,0,0,0
0,89161,55,68,243228,287,5,2,0,4,3,0
0,89161,55,68,236985,287,5,2,0,4,3,0
1,108512,191,21,345705,859,23,5,0,0,2,0
1,108512,191,21,336832,859,23,5,0,0,2,0
1,102352,55,0,240940,600,0,13,100,3,1,0
1,102352,55,0,234755,600,0,13,100,3,1,0
0,27167,236,15,657492,186,23,2,0,3,0,1
0,27167,236,15,640617,186,23,2,0,3,0,1
0,21666,195,12,407525,216,16,6,25,0,2,1
0,21666,195,12,397066,216,16,6,25,0,2,1
1,28198,60,20,257783,316,5,5,0,0,0,1
1,28198,60,20,251166,316,5,5,0,0,0,1
0,22950,188,42,291642,168,13,1,100,4,0,0
0,22950,188,42,284157,168,13,1,100,4,0,0
0,110522,0,9,168513,392,0,4,100,3,3,1
0,110522,0,9,164188,392,0,4,100,3,3,1
1,148475,101,86,422323,881,5,13,100,1,1,0
1,148475,101,86,411484,881,5,13,100,1,1,0
0,56172,0,5,257275,255,0,5,75,0,1,1
0,56172,0,5,250672,255,0,5,75,0,1,1
0,156829,43,14,350012,561,20,5,25,4,1,0
0,156829,43,14,341029,561,20,5,25,4,1,0
1,76003,0,0,236345,322,1,14,0,4,0,0
1,76003,0,0,230278,322,1,14,0,4,0,0
1,106211,67,16,572292,530,24,5,0,4,1,0
1,106211,67,16,557603,530,24,5,0,4,1,0
1,111255,73,9,524462,392,5,6,0,4,3,0
1,111255,73,9,511001,392,5,6,0,4,3,0
0,125550,219,0,982301,603,18,14,100,1,3,0
0,125550,219,0,957088,603,18,14,100,1,3,0
0,51525,0,38,547076,258,1,2,0,1,1,0
0,51525,0,38,533035,258,1,2,0,1,1,0
1,157272,201,79,253510,428,10,2,25,0,1,0
1,157272,201,79,247003,428,10,2,25,0,1,0
0,105797,200,50,206167,680,27,1,25,4,3,0
0,105797,200,50,200876,680,27,1,25,4,3,0
0,76335,59,34,833959,149,4,2,100,4,4,1
0,76335,59,34,812554,149,4,2,100,4,4,1
1,131788,0,0,562948,507,22,10,100,4,1,0
1,131788,0,0,548499,507,22,10,100,4,1,0
1,136001,269,0,489474,696,14,12,50,3,0,0
1,136001,269,0,476911,696,14,12,50,3,0,0
0,83003,0,18,721027,321,0,6,50,1,1,1
0,83003,0,18,702520,321,0,6,50,1,1,1
0,87496,235,48,385607,344,12,1,100,4,2,0
0,87496,235,48,375710,344,12,1,100,4,2,0
0,49049,0,78,281280,180,1,1,0,0,0,1
0,49049,0,78,274061,180,1,1,0,0,0,1
1,100637,0,21,717904,596,0,5,100,0,0,1
1,100637,0,21,699479,596,0,5,100,0,0,1
1,35483,0,22,821441,142,1,5,100,1,1,0
1,35483,0,22,800358,142,1,5,100,1,1,0
1,85908,0,74,732516,386,1,2,0,3,0,1
1,85908,0,74,713715,386,1,2,0,3,0,1
0,48324,203,80,182840,144,21,2,100,0,0,0
0,48324,203,80,178147,144,21,2,100,0,0,0
1,92758,159,38,765688,297,15,2,25,1,4,1
1,92758,159,38,746035,297,15,2,25,1,4,1
1,62657,212,37,240431,351,12,1,0,1,1,0
1,62657,212,37,234260,351,12,1,0,1,1,0
1,129097,160,0,290223,622,19,10,100,0,1,0
1,129097,160,0,282774,622,19,10,100,0,1,0
1,150246,239,69,186654,481,11,12,75,1,3,0
1,150246,239,69,181863,481,11,12,75,1,3,0
0,64584,213,34,406002,362,10,2,0,1,0,0
0,64584,213,34,395581,362,10,2,0,1,0,0
0,130630,70,12,303364,578,4,5,0,4,0,0
0,130630,70,12,295577,578,4,5,0,4,0,0
1,142148,187,10,427054,842,22,5,0,4,1,0
1,142148,187,10,416093,842,22,5,0,4,1,0
0,25132,55,0,541944,166,5,13,0,1,3,1
0,25132,55,0,528035,166,5,13,0,1,3,1
0,105016,29,0,771495,864,3,9,0,1,0,0
0,105016,29,0,751694,864,3,9,0,1,0,0
1,31163,65,0,736731,215,4,8,75,1,3,1
1,31163,65,0,717822,215,4,8,75,1,3,1
0,140695,210,0,168356,647,16,11,0,1,3,1
0,140695,210,0,164035,647,16,11,0,1,3,1
1,32678,0,66,153032,220,1,1,0,0,0,0
1,32678,0,66,149105,220,1,1,0,0,0,0
0,24199,204,0,294065,304,15,8,0,1,1,0
0,24199,204,0,286518,304,15,8,0,1,1,0
0,127197,87,20,414591,684,5,6,0,1,0,0
0,127197,87,20,403950,684,5,6,0,1,0,0
0,110360,56,22,875580,438,4,2,25,1,1,1
0,110360,56,22,853107,438,4,2,25,1,1,1
1,158553,0,0,253360,884,1,11,0,4,1,0
1,158553,0,0,246857,884,1,11,0,4,1,0
1,37094,48,6,164728,169,5,5,0,1,0,1
1,37094,48,6,160501,169,5,5,0,1,0,1
0,111268,47,5,305990,820,4,5,0,0,0,1
0,111268,47,5,298137,820,4,5,0,0,0,1
0,103178,0,0,505255,427,1,14,0,1,1,1
0,103178,0,0,492286,427,1,14,0,1,1,1
1,33268,95,24,727127,241,4,4,0,4,0,1
1,33268,95,24,708464,241,4,4,0,4,0,1
0,99494,0,0,637062,323,1,9,0,1,3,1
0,99494,0,0,620711,323,1,9,0,1,3,1
0,52962,0,24,460521,272,0,6,25,0,0,1
0,52962,0,24,448702,272,0,6,25,0,0,1
0,59902,62,68,444984,278,5,2,0,1,4,1
0,59902,62,68,433563,278,5,2,0,1,4,1
0,121940,219,51,720102,595,17,2,100,0,0,1
0,121940,219,51,701619,595,17,2,100,0,0,1
1,58912,227,63,878409,322,28,1,0,3,0,1
1,58912,227,63,855864,322,28,1,0,3,0,1
0,121966,62,15,197474,881,3,6,50,1,0,0
0,121966,62,15,192405,881,3,6,50,1,0,0
1,84023,141,8,274576,352,17,4,50,1,4,0
1,84023,141,8,267529,352,17,4,50,1,4,0
0,132305,180,0,812421,742,20,11,50,1,3,0
0,132305,180,0,791570,742,20,11,50,1,3,0
0,28649,50,0,1011507,188,5,10,0,1,3,1
0,28649,50,0,985546,188,5,10,0,1,3,1
1,139646,207,9,542457,773,22,6,25,4,1,0
1,139646,207,9,528534,773,22,6,25,4,1,0
1,49680,197,0,317675,206,3,1,0,2,3,0
1,49680,197,0,309522,206,3,1,0,2,3,0
1,33497,59,0,311844,236,4,12,25,2,0,0
1,33497,59,0,303841,236,4,12,25,2,0,0
1,100818,62,0,166882,587,3,15,25,0,1,0
1,100818,62,0,162599,587,3,15,25,0,1,0
0,32922,228,7,871808,149,18,5,0,1,4,1
0,32922,228,7,849431,149,18,5,0,1,4,1
1,125602,81,16,183151,740,5,4,25,4,3,0
1,125602,81,16,178450,740,5,4,25,4,3,0
0,27706,0,0,480750,145,21,11,100,2,1,0
0,27706,0,0,468411,145,21,11,100,2,1,0
1,118406,0,16,188238,828,0,5,75,3,1,1
1,118406,0,16,183407,828,0,5,75,3,1,1
1,83243,156,0,269752,374,26,13,0,0,0,0
1,83243,156,0,262829,374,26,13,0,0,0,0
0,68797,52,0,688919,326,4,11,100,4,4,1
0,68797,52,0,671236,326,4,11,100,4,4,1
1,74616,0,83,414229,285,25,12,0,0,0,0
1,74616,0,83,403598,285,25,12,0,0,0,0
1,55000,87,0,773956,328,3,8,25,1,3,1
1,55000,87,0,754091,328,3,8,25,1,3,1
0,153688,59,0,273620,158,3,11,50,4,4,1
0,153688,59,0,266597,158,3,11,50,4,4,1
0,53089,0,83,672423,298,1,15,0,0,1,1
0,53089,0,83,655164,298,1,15,0,0,1,1
1,100709,205,0,661056,610,11,14,100,1,2,0
1,100709,205,0,644089,610,11,14,100,1,2,0
0,148418,0,0,360608,591,1,11,25,0,2,0
0,148418,0,0,351353,591,1,11,25,0,2,0
0,68904,0,62,767479,386,0,2,0,4,0,1
0,68904,0,62,747780,386,0,2,0,4,0,1
1,126416,43,10,315939,765,3,4,25,1,4,0
1,126416,43,10,307830,765,3,4,25,1,4,0
1,141920,0,88,918232,504,0,1,0,2,0,1
1,141920,0,88,894665,504,0,1,0,2,0,1
1,33623,62,5,566180,231,3,5,25,1,0,0
1,33623,62,5,551649,231,3,5,25,1,0,0
0,139825,0,41,229345,660,0,15,50,4,0,0
0,139825,0,41,223458,660,0,15,50,4,0,0
0,71943,240,23,280049,365,22,6,25,1,1,0
0,71943,240,23,272862,365,22,6,25,1,1,0
1,76112,252,15,948910,312,20,6,50,4,3,1
1,76112,252,15,924555,312,20,6,50,4,3,1
0,41308,71,45,766998,219,5,1,0,2,1,1
0,41308,71,45,747311,219,5,1,0,2,1,1
1,43509,190,68,841093,154,19,4,0,1,4,1
1,43509,190,68,819506,154,19,4,0,1,4,1
0,155336,236,12,716626,468,3,6,50,1,0,0
0,155336,236,12,698233,468,3,6,50,1,0,0
1,55199,0,11,1011187,672,1,4,50,1,3,1
1,55199,0,11,985234,672,1,4,50,1,3,1
0,111304,92,0,583630,419,5,14,50,4,0,0
0,111304,92,0,568651,419,5,14,50,4,0,0
0,70478,65,0,278845,265,4,6,0,1,0,1
0,70478,65,0,271688,265,4,6,0,1,0,1
0,131670,23,10,168844,748,22,6,100,1,3,1
0,131670,23,10,164511,748,22,6,100,1,3,1
0,84517,0,87,840216,747,1,1,0,1,3,1
0,84517,0,87,818651,747,1,1,0,1,3,1
1,40569,188,10,723722,386,27,6,50,1,0,1
1,40569,188,10,705147,386,27,6,50,1,0,1
1,147701,0,6,416577,464,1,1,50,0,1,1
1,147701,0,6,405884,464,1,1,50,0,1,1
1,77348,63,0,225045,291,4,11,0,0,0,1
1,77348,63,0,219268,291,4,11,0,0,0,1
0,21823,191,0,345181,153,20,9,100,1,0,1
0,21823,191,0,336322,153,20,9,100,1,0,1
0,112475,62,0,327100,445,5,14,0,1,4,1
0,112475,62,0,318705,445,5,14,0,1,4,1
0,42080,0,18,298760,136,0,5,50,4,0,1
0,42080,0,18,291091,136,0,5,50,4,0,1
1,56097,244,0,896190,318,23,14,100,1,3,1
1,56097,244,0,873189,318,23,14,100,1,3,1
0,27047,178,12,483295,248,22,2,0,0,4,1
0,27047,178,12,470890,248,22,2,0,0,4,1
1,119311,195,0,171594,291,24,8,100,4,0,0
1,119311,195,0,167189,291,24,8,100,4,0,0
1,32348,77,0,331359,188,3,8,0,1,1,1
1,32348,77,0,322854,188,3,8,0,1,1,1
1,63204,0,0,441755,320,0,11,0,1,0,1
1,63204,0,0,430416,320,0,11,0,1,0,1
1,61641,182,51,639799,378,5,1,100,2,1,1
1,61641,182,51,623378,378,5,1,100,2,1,1
0,75498,0,61,430215,356,1,1,25,0,0,0
0,75498,0,61,419172,356,1,1,25,0,0,0
0,142081,205,19,487197,604,18,6,0,0,1,0
0,142081,205,19,474692,604,18,6,0,0,1,0
0,100216,220,7,857734,820,21,5,0,4,0,0
0,100216,220,7,835719,820,21,5,0,4,0,0
1,136691,234,87,392827,417,18,1,25,1,1,0
1,136691,234,87,382744,417,18,1,25,1,1,0
0,60471,0,0,173518,411,1,13,0,3,2,0
0,60471,0,0,169065,411,1,13,0,3,2,0
0,26872,0,44,954623,192,1,1,0,1,0,1
0,26872,0,44,930122,192,1,1,0,1,0,1
1,151871,89,22,302083,844,4,5,25,2,0,0
1,151871,89,22,294330,844,4,5,25,2,0,0
0,141654,0,0,200585,560,4,8,25,1,3,0
0,141654,0,0,195436,560,4,8,25,1,3,0
1,66551,61,61,390186,257,3,1,0,0,2,0
1,66551,61,61,380171,257,3,1,0,0,2,0
0,37785,203,0,265887,184,12,11,100,0,1,0
0,37785,203,0,259062,184,12,11,100,0,1,0
1,112635,0,0,647279,473,0,11,100,2,0,0
1,112635,0,0,630666,473,0,11,100,2,0,0
0,27311,0,77,430339,201,0,1,0,3,0,1
0,27311,0,77,419294,201,0,1,0,3,0,1
1,32844,0,0,748046,181,0,13,25,1,0,0
1,32844,0,0,728847,181,0,13,25,1,0,0
0,102696,181,8,336425,593,12,4,100,4,1,0
0,102696,181,8,327790,593,12,4,100,4,1,0
1,30053,0,79,257110,231,0,1,75,3,3,0
1,30053,0,79,250511,231,0,1,75,3,3,0
0,115824,181,84,175422,733,19,2,100,4,0,0
0,115824,181,84,170919,733,19,2,100,4,0,0
1,145058,88,14,676137,644,5,5,50,4,0,0
1,145058,88,14,658784,644,5,5,50,4,0,0
1,72873,74,9,158574,392,4,6,0,4,3,1
1,72873,74,9,154503,392,4,6,0,4,3,1
1,34319,252,12,728256,192,1,4,25,1,1,1
1,34319,252,12,709565,192,1,4,25,1,1,1
0,44116,53,0,589019,195,5,9,50,1,1,0
0,44116,53,0,573902,195,5,9,50,1,1,0
0,24054,0,22,287973,189,14,4,0,4,4,1
0,24054,0,22,280582,189,14,4,0,4,4,1
1,128835,204,0,632752,662,22,8,25,0,3,0
1,128835,204,0,616511,662,22,8,25,0,3,0
1,47389,0,70,841515,165,0,2,0,4,4,1
1,47389,0,70,819916,165,0,2,0,4,4,1
0,45402,221,68,819694,247,12,1,25,4,1,1
0,45402,221,68,798655,247,12,1,25,4,1,1
0,46956,220,30,769238,132,19,1,100,1,4,1
0,46956,220,30,749495,132,19,1,100,1,4,1
0,84974,0,18,741897,377,0,4,25,1,0,1
0,84974,0,18,722856,377,0,4,25,1,0,1
1,20022,205,36,456372,242,17,1,50,1,3,0
1,20022,205,36,444659,242,17,1,50,1,3,0
0,41238,172,0,235278,210,3,10,25,1,3,0
0,41238,172,0,229239,210,3,10,25,1,3,0
0,91301,64,21,252415,334,4,6,0,0,1,0
0,91301,64,21,245936,334,4,6,0,0,1,0
0,76021,167,9,988288,353,24,6,0,1,1,0
0,76021,167,9,962923,353,24,6,0,1,1,0
1,62487,0,0,237863,336,1,10,100,2,3,1
1,62487,0,0,231758,336,1,10,100,2,3,1
0,52242,218,64,431049,336,24,2,25,4,0,1
0,52242,218,64,419986,336,24,2,25,4,0,1
1,137748,47,53,203130,644,0,2,0,1,0,1
1,137748,47,53,197917,644,0,2,0,1,0,1
0,71873,225,0,173882,347,3,9,100,3,2,0
0,71873,225,0,169419,347,3,9,100,3,2,0
0,75535,194,64,451707,226,5,2,50,1,3,0
0,75535,194,64,440114,226,5,2,50,1,3,0
0,21980,214,0,328552,216,25,11,0,1,0,0
0,21980,214,0,320119,216,25,11,0,1,0,0
0,95593,74,79,490189,337,1,1,100,1,0,0
0,95593,74,79,477608,337,1,1,100,1,0,0
0,48984,0,36,235742,146,1,2,50,0,0,0
0,48984,0,36,229691,146,1,2,50,0,0,0
0,151455,193,6,196221,620,10,6,100,4,0,1
0,151455,193,6,191184,620,10,6,100,4,0,1
0,141315,202,6,159476,132,19,4,100,1,1,0
0,141315,202,6,155383,132,19,4,100,1,1,0
1,80891,233,13,232666,345,19,6,25,0,0,1
1,80891,233,13,226695,345,19,6,25,0,0,1
0,109658,62,0,647296,780,4,9,50,2,1,0
0,109658,62,0,630683,780,4,9,50,2,1,0
1,48727,0,0,956760,222,22,4,25,1,1,1
1,48727,0,0,932203,222,22,4,25,1,1,1
0,48146,60,9,537229,161,5,6,25,1,0,1
0,48146,60,9,523440,161,5,6,25,1,0,1
1,97328,79,16,884158,142,3,6,25,1,4,1
1,97328,79,16,861465,142,3,6,25,1,4,1
0,52793,0,0,224900,367,1,11,25,4,0,1
0,52793,0,0,219127,367,1,11,25,4,0,1
1,36265,0,0,202236,157,0,6,25,1,3,0
1,36265,0,0,197045,157,0,6,25,1,3,0
1,33292,0,0,687893,175,1,10,100,4,3,1
1,33292,0,0,670238,175,1,10,100,4,3,1
0,81118,0,0,479587,316,1,2,25,1,1,0
0,81118,0,0,467278,316,1,2,25,1,1,0
0,43788,70,50,416511,225,5,1,100,3,0,0
0,43788,70,50,405820,225,5,1,100,3,0,0
1,80223,214,10,987245,392,23,5,100,4,3,1
1,80223,214,10,961906,392,23,5,100,4,3,1
0,60007,77,26,212616,369,5,1,100,1,3,0
0,60007,77,26,207159,369,5,1,100,1,3,0
0,83746,217,20,192743,365,18,4,0,0,0,0
0,83746,217,20,187796,365,18,4,0,0,0,0
0,83098,0,0,924038,284,0,14,50,4,1,1
0,83098,0,0,900321,284,0,14,50,4,1,1
1,121657,0,53,368001,707,0,2,25,1,0,0
1,121657,0,53,358556,707,0,2,25,1,0,0
0,85208,0,0,561254,286,0,9,0,0,2,1
0,85208,0,0,546849,286,0,9,0,0,2,1
0,138637,54,0,856856,651,1,1,100,4,1,0
0,138637,54,0,834863,651,1,1,100,4,1,0
0,85173,0,0,493865,252,1,15,0,4,0,1
0,85173,0,0,481190,252,1,15,0,4,0,1
0,93019,38,14,430219,360,5,6,0,1,3,0
0,93019,38,14,419176,360,5,6,0,1,3,0
0,143647,140,16,189244,791,21,4,75,4,1,0
0,143647,140,16,184387,791,21,4,75,4,1,0
1,26616,211,19,303353,336,4,5,0,1,3,1
1,26616,211,19,295568,336,4,5,0,1,3,1
0,27385,185,0,897342,199,13,14,0,0,3,0
0,27385,185,0,874311,199,13,14,0,0,3,0
0,109515,0,22,322127,348,0,6,0,1,0,1
0,109515,0,22,313860,348,0,6,0,1,0,1
1,20221,208,56,242636,348,28,2,50,3,1,0
1,20221,208,56,236409,348,28,2,50,3,1,0
1,133556,192,0,656050,204,14,2,25,1,0,1
1,133556,192,0,639211,204,14,2,25,1,0,1
0,91690,59,0,175964,291,4,14,50,2,1,1
0,91690,59,0,171447,291,4,14,50,2,1,1
0,31515,83,0,550802,236,4,11,100,0,0,1
0,31515,83,0,536665,236,4,11,100,0,0,1
0,82316,0,0,771229,370,0,10,0,0,3,1
0,82316,0,0,751434,370,0,10,0,0,3,1
0,37841,222,17,273190,140,26,4,0,0,3,1
0,37841,222,17,266179,140,26,4,0,0,3,1
0,39298,0,0,293420,181,1,10,50,3,1,1
0,39298,0,0,285889,181,1,10,50,3,1,1
1,152897,193,0,417949,425,21,14,0,3,0,1
